"bin"	"sample_id"	"seqnames"	"arm"	"start"	"end"	"gc"	"median_frag_gc"	"median_ratio"	"sd_ratio"	"median_ratio_corrected"	"sd_ratio_corrected"	"median_ratio_centered"	"sd_ratio_centered"	"median_coverage"	"sd_coverage"	"median_coverage_corrected"	"sd_coverage_corrected"	"median_coverage_centered"	"sd_coverage_centered"	"median_combined"	"sd_combined"	"median_combined_centered"	"sd_combined_centered"	"median_mode_size"	"median_mean_size"	"sd_mean_size"	"median_median_size"	"sd_median_size"	"median_q25_size"	"median_q75_size"
"167"	167	"median"	"chr5"	"5p"	5100000	10099999	0.4112724	0.42290246382701	0.197229261699611	0.0499054334226049	0.192791711671573	0.0506247294275269	-0.0162368636729799	0.00539418115422261	0.000334522946246555	6.79696337069638e-05	0.00030568974758693	6.8636707675429e-05	-0.00291382247161163	0.00223644130084095	5.89344496777354e-05	2.85523022071523e-05	-0.00785850358282704	0.00298890294165628	166	166.71	3.12905477892667	167	2.4338877385388	157	178
"168"	168	"median"	"chr5"	"5p"	10100000	15099999	0.3999838	0.410163832457651	0.203656862036569	0.0536705558883946	0.201343842650197	0.0543422048322772	-0.00364573672856712	0.00328079112171492	0.000322554355788672	7.06868111232453e-05	0.00031566824499034	7.2080723617602e-05	9.15916349459973e-05	0.00111743687042616	6.35578574489988e-05	3.14227381278844e-05	-0.00101133140514783	0.00140144564877282	166	166.71	3.12905477892667	167	2.4338877385388	157	178
"169"	169	"median"	"chr5"	"5p"	15100000	20199999	0.3822612	0.393052044845622	0.192701566679404	0.0533583820651057	0.195541275218578	0.0538821602488745	-0.00686807962492319	0.00351293389611908	0.000288616326515662	7.4779384609101e-05	0.000315026199539091	7.45972113284498e-05	-0.000343022926283357	0.00177716945087763	6.1600624785136e-05	3.20323858846033e-05	-0.00287628805079658	0.00228089491327472	166	166.71	3.12905477892667	167	2.4338877385388	157	178
"170"	170	"median"	"chr5"	"5p"	20200000	25199999	0.3537388	0.367069098411087	0.187345169281585	0.0551193320456208	0.199172854455828	0.0549364854119332	0.000847217672584012	0.0049492739310903	0.000237107033678491	7.68728470432382e-05	0.0002878684299298	7.03019468025707e-05	-0.00765067413244478	0.00270095572349091	5.70403145106782e-05	3.04280359642018e-05	-0.00682836573552059	0.00345673967632109	166	166.71	3.12905477892667	167	2.4338877385388	157	178
"171"	171	"median"	"chr5"	"5p"	25200000	30199999	0.3474474	0.362567364617718	0.196430367018602	0.0556590435164643	0.204546295731222	0.0555719716751783	0.00194606716403261	0.00407002899599799	0.000244414039182652	8.52421251903691e-05	0.000305367668820035	8.15070573411454e-05	-0.000587099532566166	0.00644799794611519	6.24618254932166e-05	3.34265171422563e-05	-0.000275476830017737	0.0064809961588556	166	166.71	3.12905477892667	167	2.4338877385388	157	178
"172"	172	"median"	"chr5"	"5p"	30200000	35199999	0.4006426	0.410506014469648	0.202063058942288	0.0531896001044026	0.2002529559099	0.0537293902254718	-0.00445756485846287	0.00224581475089977	0.000320363754453222	6.95859404731688e-05	0.000318240052787698	6.95543282379128e-05	-0.000875490992030327	0.00167260291944248	6.2731710218369e-05	3.05297043430378e-05	-0.00177763278354739	0.00193648159025427	166	166.71	3.12905477892667	167	2.4338877385388	157	178
"173"	173	"median"	"chr5"	"5p"	35200000	40199999	0.3911016	0.400402187397611	0.19967786399046	0.0545623438442436	0.20115967348673	0.0550005445481364	0.000798470514684457	0.0041372347340858	0.000316602323673338	7.61748315829368e-05	0.000330252879791363	7.53344324533204e-05	0.00375400571267369	0.00158023291070708	6.64335614668827e-05	3.33864897969007e-05	0.00360685073858852	0.00267740205510711	166	166.71	3.12905477892667	167	2.4338877385388	157	178
"174"	174	"median"	"chr5"	"5p"	40200000	45199999	0.3815388	0.390303618511097	0.197869741162098	0.0545508055603386	0.201680441496549	0.0548598889723249	-0.00010569705630228	0.00394820201787588	0.00029662867744015	7.63593802127879e-05	0.000334716097590659	7.34310265813744e-05	0.00318767945932652	0.00225713762818008	6.73937946001495e-05	3.23982225861638e-05	0.00217614536957396	0.00304635191724676	166	166.71	3.12905477892667	167	2.4338877385388	157	178
"175"	175	"median"	"chr5"	"5q"	176400000	181399999	0.4802866	0.490445450807841	0.230546449826549	0.0541720850534897	0.208841594700433	0.0549320208411795	0.00881952733794042	0.00401389956029019	0.00034156798773641	6.93811115440814e-05	0.000260771706274859	6.1613768540583e-05	-0.0168041182159861	0.00180131783345991	5.44599789911944e-05	2.68409120982493e-05	-0.0133487343702434	0.00226135874354549	166	166.71	3.12905477892667	167	2.4338877385388	157	178
"176"	176	"median"	"chr5"	"5q"	171400000	176399999	0.4519458	0.461944433714226	0.213121917722704	0.0522290937888957	0.200609584288962	0.0528335969368779	-0.00804463499267352	0.00372629038395627	0.000401436163031506	7.83582206308879e-05	0.000322992750822463	7.20294331194091e-05	0.00154506595603031	0.0013818116083404	6.46654392280887e-05	3.10660154505881e-05	-0.00112511905448863	0.00179815152242101	166	166.71	3.12905477892667	167	2.4338877385388	157	178
"177"	177	"median"	"chr5"	"5q"	166400000	171399999	0.417733	0.426246165474413	0.198528250639548	0.0515731555742396	0.194285304226528	0.0520582012665077	-0.0108230601890225	0.00435588753727172	0.000376803164177933	7.29915467114332e-05	0.000355179071204122	7.17162293488774e-05	0.00387014327917622	0.0035742729410995	6.83464391003946e-05	3.1243669091442e-05	-0.000178519758133305	0.00413063955688182	166	166.71	3.12905477892667	167	2.4338877385388	157	178
"178"	178	"median"	"chr5"	"5q"	161400000	166399999	0.364158	0.374552262471505	0.185154155495979	0.0535217118157668	0.194619867362516	0.0534875649411945	-0.00538378439634656	0.00379231828100875	0.000258472082380874	7.77529834461838e-05	0.000321692481863056	7.214408258171e-05	-0.000548068582458179	0.00241223146254938	6.25685050232005e-05	3.12668909561395e-05	-0.00257231859718408	0.0027258653297409	166	166.71	3.12905477892667	167	2.4338877385388	157	178
"179"	179	"median"	"chr5"	"5q"	156400000	161399999	0.4115944	0.41958689232215	0.210900082576383	0.0536513596139627	0.208297101565258	0.0539295501019948	-0.00440051561125637	0.00497056780995244	0.000365420433234682	7.45613292032537e-05	0.000346010263607492	7.31874903053412e-05	0.0031688251694462	0.00357226682120209	7.20729350212714e-05	3.19997337916788e-05	0.00148833538368549	0.00422381106868578	166	166.71	3.12905477892667	167	2.4338877385388	157	178
"180"	180	"median"	"chr5"	"5q"	151300000	156399999	0.407651	0.415348383396258	0.198841313178398	0.0519482289271219	0.197331415760273	0.0523667310462312	-0.00919253054986756	0.00369490643830749	0.000344925617768187	7.11363494424411e-05	0.00034278422993658	6.97325230429516e-05	0.00172153665536831	0.00344359548325555	6.71432745802545e-05	3.04453659044629e-05	-0.00150517693879752	0.00375708640851587	166	166.71	3.12905477892667	167	2.4338877385388	157	178
"181"	181	"median"	"chr5"	"5q"	146300000	151299999	0.4232222	0.432124461314635	0.216275472459479	0.0543907619070888	0.208842469648484	0.0549936694514046	0.00399135047806988	0.00414174185877804	0.000384175463411653	7.47499564339095e-05	0.000359131250032322	7.33467911588481e-05	0.00504752490560076	0.0029856142695061	7.50018571846975e-05	3.30571432112959e-05	0.00547712632297161	0.0036398804295937	166	166.71	3.12905477892667	167	2.4338877385388	157	178
"182"	182	"median"	"chr5"	"5q"	141300000	146299999	0.4082624	0.416662631460427	0.209788616033274	0.0546055943417475	0.205820322945451	0.055164996044401	0.00396817629134351	0.00454108346269504	0.000354654042061565	7.45924616156845e-05	0.000351827995996722	7.4019527159235e-05	0.00617502350883032	0.00288193431473288	7.24133517572964e-05	3.35220502872055e-05	0.00734881115977528	0.0036786184255153	166	166.71	3.12905477892667	167	2.4338877385388	157	178
"183"	183	"median"	"chr5"	"5q"	136200000	141299999	0.431597	0.43932180435775	0.216860787576262	0.0551003437175222	0.209106639336735	0.0557841392093157	0.00515856918178655	0.00499496206255406	0.000386099289974762	7.71377767292144e-05	0.000333549353635845	7.59346702043676e-05	0.00459527191066443	0.00151305953858973	6.97473843917317e-05	3.39912211284985e-05	0.00533746240354013	0.00278995463705993	166	166.71	3.12905477892667	167	2.4338877385388	157	178
"184"	184	"median"	"chr5"	"5q"	131200000	136199999	0.4420772	0.452946450958746	0.214264537169522	0.0549060804471379	0.201635085336042	0.0559544870639908	0.00151007875626648	0.00359053802839112	0.000407355853782865	7.87387663354164e-05	0.000325813364336478	7.75988970013886e-05	0.00492491657954682	0.00224895475400473	6.56954055216087e-05	3.42742822405446e-05	0.00421680376061611	0.00316086752187154	166	166.71	3.12905477892667	167	2.4338877385388	157	178
"185"	185	"median"	"chr5"	"5q"	126200000	131199999	0.3796178	0.388704808164154	0.195418268764742	0.0543632948078285	0.199215755696293	0.0546507571397852	-0.00390919203253535	0.00287802315811398	0.000291274802605696	7.77084238937385e-05	0.000328400802056568	7.53608002796461e-05	0.00343002856898072	0.00166916241568486	6.5422613952968e-05	3.29891662747802e-05	0.00189845075645844	0.00200391440908245	166	166.71	3.12905477892667	167	2.4338877385388	157	178
"186"	186	"median"	"chr5"	"5q"	121200000	126199999	0.3773714	0.386953653183876	0.192509046115944	0.0546872435667116	0.197754700794755	0.0547820317821273	-0.0067676057769459	0.00345185322796711	0.000286212621238316	7.53134204901772e-05	0.000328325628739287	7.19832220871029e-05	1.98808313589137e-05	0.00155806675847587	6.49279364745876e-05	3.1433889953438e-05	-0.0014179439799305	0.00198139718796521	166	166.71	3.12905477892667	167	2.4338877385388	157	178
"187"	187	"median"	"chr5"	"5q"	116200000	121199999	0.3710164	0.381384570347393	0.188720856962823	0.0538139504519261	0.195305707942757	0.0540395066112984	-0.0050391744011385	0.00357419477117804	0.000274356876955137	7.86947927491899e-05	0.000326853282272984	7.47721197351972e-05	0.00185346316922224	0.00216019568982624	6.38187151121877e-05	3.21609526768988e-05	-0.000139428936121598	0.00251930664263506	166	166.71	3.12905477892667	167	2.4338877385388	157	178
"188"	188	"median"	"chr5"	"5q"	111200000	116199999	0.3881788	0.397167769833882	0.196844747221226	0.0549900219283596	0.19930360873765	0.0552537763347561	-0.00662736663708618	0.00544765837314681	0.000314198618395991	7.6680638851254e-05	0.00032842062291041	7.42306300432355e-05	0.00171124564170626	0.00245616143850179	6.54554153299117e-05	3.31487098025384e-05	-0.000404897629310947	0.00381557327040721	166	166.71	3.12905477892667	167	2.4338877385388	157	178
"189"	189	"median"	"chr5"	"5q"	106200000	111199999	0.3699104	0.379780096179119	0.195629588585677	0.0548717389609102	0.201401025309715	0.055087975915665	-0.00207212212897299	0.00370574694108797	0.0002824353700882	8.07099192296077e-05	0.000332238325041003	7.74016145129965e-05	0.00401174581677718	0.00313168442409784	6.63117019205265e-05	3.36252963122682e-05	0.002767542629563	0.00360892938200705	166	166.71	3.12905477892667	167	2.4338877385388	157	178
"190"	190	"median"	"chr5"	"5q"	101200000	106199999	0.3540806	0.366272764948859	0.186206285182394	0.0554003243601833	0.196386156034592	0.0552256582879194	-0.00244179003734946	0.00388522492899458	0.000258604455668993	8.65861535494074e-05	0.000322940575931166	8.18721717068856e-05	0.00308957811657646	0.00509771740261352	6.34210583347192e-05	3.4249169533505e-05	0.000841681911646228	0.00518901304545534	166	166.71	3.12905477892667	167	2.4338877385388	157	178
"191"	191	"median"	"chr5"	"5q"	96200000	101199999	0.3687218	0.378323067602186	0.193680514921006	0.053486814873937	0.20018151543636	0.0537596329748532	-0.00115547111794423	0.00376129170576195	0.000265208815600551	7.70265474949988e-05	0.000318344464301334	7.32053633913811e-05	-0.000501762125489989	0.0031588415108039	6.37266772946173e-05	3.15238363075646e-05	-0.00027226562981335	0.00357802347315235	166	166.71	3.12905477892667	167	2.4338877385388	157	178
"192"	192	"median"	"chr5"	"5q"	91200000	96199999	0.3693774	0.379940753979487	0.19639418152018	0.0558605810103218	0.201943637794376	0.0560193751159932	0.0031001842492908	0.00499771571306886	0.000274308557007648	8.11006165447266e-05	0.000326990989058671	7.76340215881798e-05	0.00189424470892195	0.003257423559568	6.6033749856489e-05	3.43163247594703e-05	0.00308951925657319	0.00405295934760846	166	166.71	3.12905477892667	167	2.4338877385388	157	178
"193"	193	"median"	"chr5"	"5q"	86200000	91199999	0.3652486	0.375269946263368	0.19212585588523	0.0558119946468527	0.199582548243602	0.0557126883524493	-0.00193060751094114	0.00412517064574673	0.000269787301843115	8.31491287436671e-05	0.000333428728701952	7.80115629374059e-05	0.00301251257210962	0.00259130212144273	6.65465553319603e-05	3.39300881584243e-05	0.00262335423933735	0.00293844161845445	166	166.71	3.12905477892667	167	2.4338877385388	157	178
"194"	194	"median"	"chr5"	"5q"	81200000	86199999	0.3647388	0.3760294433248	0.192847213446228	0.0567756257862792	0.199341772318234	0.0567649881242515	-0.00158086782519535	0.00434261784381464	0.000267526415288204	8.456351290786e-05	0.000318366387075506	8.12497152549719e-05	0.00327637050887908	0.00435402396084939	6.34637198461841e-05	3.50992613628032e-05	0.00258090660354441	0.00487964009483616	166	166.71	3.12905477892667	167	2.4338877385388	157	178
"195"	195	"median"	"chr5"	"5q"	76200000	81199999	0.406965	0.41606087576447	0.211335977027212	0.0560297428940924	0.208624261065787	0.0565444691627687	0.00843796396660189	0.00478412747861046	0.000353802524394175	7.59749068533802e-05	0.000332071878100547	7.63921859326349e-05	0.00475320603531064	0.00207745599939813	6.92782501894547e-05	3.4320485835481e-05	0.00589225570982814	0.00329430050737166	166	166.71	3.12905477892667	167	2.4338877385388	157	178
"196"	196	"median"	"chr5"	"5q"	71200000	76199999	0.40153	0.411022687217325	0.201605047084474	0.0540703820911573	0.200770896665454	0.0545303924676687	-0.00328417680028156	0.0040304348766058	0.000315730054919788	6.8024860676413e-05	0.000316119256463007	6.71887139674051e-05	-0.00462188053567532	0.00214089243701228	6.34675465732949e-05	3.019826684173e-05	-0.00491960463994518	0.00263833816333704	166	166.71	3.12905477892667	167	2.4338877385388	157	178
"197"	197	"median"	"chr5"	"5q"	66200000	71199999	0.3954304	0.407067621737115	0.201111048762696	0.0549705292992541	0.202464668196993	0.0556294111514347	0.00153342851785327	0.00421495927497131	0.000205116183666891	4.50076480494416e-05	0.000231041507781967	4.4220136541619e-05	-0.0335984357260912	0.00617990801034049	4.64225181172607e-05	2.10442962390106e-05	-0.0296458841227959	0.00596123018970807	166	166.71	3.12905477892667	167	2.4338877385388	157	178
"198"	198	"median"	"chr5"	"5q"	61200000	66199999	0.3831362	0.392073182986347	0.200978744069633	0.0551886923209795	0.203452934427904	0.0555665411931188	-0.00021890786350512	0.00439860792090482	0.000307903199812465	7.74062988332355e-05	0.000332264194791553	7.58776633985812e-05	0.00313769537900908	0.00188570707348669	6.7600125435666e-05	3.33972084286959e-05	0.0026840700506595	0.00298184405207142	166	166.71	3.12905477892667	167	2.4338877385388	157	178
"199"	199	"median"	"chr5"	"5q"	56200000	61199999	0.3870076	0.395908493659542	0.201731229664191	0.0558268054070421	0.204847325821631	0.0560472921214353	0.00496110913887028	0.00307077775824132	0.000318296965935396	7.75124443099893e-05	0.000352517625072394	7.54183978893183e-05	0.00556570206363694	0.00159093800529462	7.22122928010723e-05	3.42467001249736e-05	0.00636075326731731	0.00194126211516617	166	166.71	3.12905477892667	167	2.4338877385388	157	178
"200"	200	"median"	"chr6"	"6p"	100000	5099999	0.4353398	0.446253811579564	0.21376	0.0542477504672013	0.204132041933516	0.0549814991840227	0.000407095859519173	0.00404357666463461	0.000409930845964271	7.83967228116147e-05	0.000335605961441517	7.62870872024557e-05	0.00542455093006281	0.0017667671222719	6.75556045637748e-05	3.37914867229756e-05	0.00495936645514989	0.00239697730837254	166	166.71	3.12905477892667	167	2.4338877385388	157	178
"201"	201	"median"	"chr6"	"6p"	5100000	10099999	0.408976	0.418368694627108	0.212770862148456	0.0550066330167418	0.208972054294785	0.0555484951067185	0.00480257211151242	0.00324248833840298	0.000357623979985843	7.35348966277605e-05	0.00034305749897993	7.35642603837794e-05	0.00444605707565118	0.00143032943572096	7.16894303030671e-05	3.32683308267191e-05	0.00548174479160768	0.00215306128419745	166	166.71	3.12905477892667	167	2.4338877385388	157	178
"202"	202	"median"	"chr6"	"6p"	10100000	15099999	0.4188856	0.42743238331117	0.217588793810808	0.0555908159606714	0.211187192999008	0.0559191949461584	0.0131226825213034	0.00302711722045887	0.000372686420096298	7.21650782512402e-05	0.000335515679374944	7.08986306133605e-05	4.54671019382138e-05	0.00273750702477615	7.06866001261308e-05	3.25981987365964e-05	0.00437887634156756	0.00296194947802452	166	166.71	3.12905477892667	167	2.4338877385388	157	178
"203"	203	"median"	"chr6"	"6p"	15100000	20099999	0.4094156	0.417910358545428	0.213728856491514	0.055613449790953	0.21009270863299	0.0559494248971449	0.00924794212672967	0.00465564119249958	0.000365730960811451	7.63333594322093e-05	0.000351107152805178	7.52587479646195e-05	0.00605152358735357	0.00253257219535017	7.32650747039524e-05	3.42948083524062e-05	0.00881369568832688	0.0032660153231637	166	166.71	3.12905477892667	167	2.4338877385388	157	178
"204"	204	"median"	"chr6"	"6p"	20100000	25099999	0.3942436	0.402921432272416	0.206348024248202	0.0540905511166233	0.207130156320302	0.0544874748298851	0.00626910092826019	0.00515873268556023	0.000337033818530782	7.47648731418134e-05	0.000352217447028229	7.39778985294148e-05	0.0053870853538979	0.00197659617723701	7.29548548616947e-05	3.32644559345453e-05	0.00663495171553981	0.00322847444662163	166	166.71	3.12905477892667	167	2.4338877385388	157	178
"205"	205	"median"	"chr6"	"6p"	25100000	30099999	0.4098074	0.418156741601844	0.22211527174551	0.0577342566918487	0.218461205583897	0.0582391857864742	0.0210463425747449	0.00523836657413224	0.000229153236440355	4.91404031756073e-05	0.000246749902214318	5.02072051514929e-05	-0.0306460003538205	0.00564351688309321	5.08933827565554e-05	2.35906303627261e-05	-0.0224354029758097	0.00561535738819507	166	166.71	3.12905477892667	167	2.4338877385388	157	178
