"bin"	"sample_id"	"seqnames"	"arm"	"start"	"end"	"gc"	"median_frag_gc"	"median_ratio"	"sd_ratio"	"median_ratio_corrected"	"sd_ratio_corrected"	"median_ratio_centered"	"sd_ratio_centered"	"median_coverage"	"sd_coverage"	"median_coverage_corrected"	"sd_coverage_corrected"	"median_coverage_centered"	"sd_coverage_centered"	"median_combined"	"sd_combined"	"median_combined_centered"	"sd_combined_centered"	"median_mode_size"	"median_mean_size"	"sd_mean_size"	"median_median_size"	"sd_median_size"	"median_q25_size"	"median_q75_size"
186	"median"	"chr5"	"5q"	106500000	111499999	0.3713866	0.381024561203292	0.194104788578455	0.0550110083344762	0.19998232706787	0.0551905149855701	-0.0024070494755675	0.00387528284833275	0.000284495688897354	8.05739451633667e-05	0.000331911453339611	7.69725525054146e-05	0.00381840778811737	0.00291876921107513	6.58817366319303e-05	3.36049911733386e-05	0.00277079700735385	0.00352632428927985	166	166.71	3.12905477892667	167	2.4338877385388	157	178
187	"median"	"chr5"	"5q"	111500000	116499999	0.3893404	0.398389639691432	0.198311484753491	0.0549609492727687	0.200419024989978	0.0552492821118081	-0.00297241147726419	0.00528907198132314	0.00031860541140446	7.64267129666942e-05	0.000331811293953322	7.42171423398399e-05	0.00272918719745615	0.00249489325565576	6.65012960147876e-05	3.33895743623399e-05	0.00149779300485104	0.00386339965598879	166	166.71	3.12905477892667	167	2.4338877385388	157	178
188	"median"	"chr5"	"5q"	116500000	121499999	0.3684352	0.37899036355013	0.187214977198176	0.0538600852004856	0.194483931163299	0.0539809216979621	-0.00731296718078962	0.0039499826442364	0.000270491576942066	7.94721029083966e-05	0.000324407323488106	7.51793908925349e-05	0.00100824168885832	0.0023117859837226	6.30920115701308e-05	3.1946344747325e-05	-0.00121703256421353	0.00275344420946529	166	166.71	3.12905477892667	167	2.4338877385388	157	178
189	"median"	"chr5"	"5q"	121500000	126499999	0.3798058	0.389112239601127	0.190991263567944	0.054980231510036	0.196096205039249	0.0550627704915936	-0.00709294519251944	0.00319315613150417	0.000289016944061886	7.51187288444617e-05	0.000326692389666207	7.17870459062634e-05	0.000290243611397748	0.00169931011412575	6.40631378287468e-05	3.16020627244119e-05	-0.00121881391955486	0.00185318047627111	166	166.71	3.12905477892667	167	2.4338877385388	157	178
190	"median"	"chr5"	"5q"	126500000	131499999	0.3798036	0.388757202345257	0.196613266338217	0.0548894266149762	0.200105129716955	0.0551881333329016	-0.000423643727052201	0.00255996371774791	0.000293595430304451	7.81884122947678e-05	0.000325888114103954	7.60863874950445e-05	0.0036121519883713	0.00155831708391739	6.52118833459856e-05	3.34414815321966e-05	0.00291684626721682	0.00184696186375869	166	166.71	3.12905477892667	167	2.4338877385388	157	178
191	"median"	"chr5"	"5q"	131500000	136499999	0.4433906	0.454180855975571	0.212503486573522	0.0538963375002069	0.199199312896791	0.0549404258061323	-0.00273018041544047	0.00360853393165764	0.000405886750307606	7.80105860551374e-05	0.000325084259337172	7.65015493189024e-05	0.00397890364776457	0.00201109481507522	6.47565610935267e-05	3.3358477509741e-05	0.00300838070864175	0.00292180253384445	166	166.71	3.12905477892667	167	2.4338877385388	157	178
192	"median"	"chr5"	"5q"	136500000	141599999	0.433076	0.441017461876991	0.219591595146493	0.055443226040342	0.211379558661645	0.0561091526395814	0.00945821291714282	0.00433099918860262	0.000394474237808773	7.76845249680405e-05	0.000332814487958228	7.65404510152583e-05	0.00464081067171922	0.00156584166391852	7.03501795808116e-05	3.45585428870799e-05	0.00694852022448427	0.00246511184224026	166	166.71	3.12905477892667	167	2.4338877385388	157	178
193	"median"	"chr5"	"5q"	141600000	146599999	0.406544	0.414649520318169	0.206842923794712	0.0543979978626591	0.203863567050613	0.0549047841348541	0.00178391030068288	0.00498241446257481	0.000352294176762676	7.44729582650765e-05	0.000353185264810939	7.37694834010836e-05	0.00601521463320071	0.00320506299236292	7.19312738372458e-05	3.31824055144462e-05	0.00685787818480417	0.00404597100275006	166	166.71	3.12905477892667	167	2.4338877385388	157	178
194	"median"	"chr5"	"5q"	146600000	151599999	0.4250196	0.434112597650248	0.216224536231496	0.0545483108702184	0.208292486407704	0.0551543874472978	0.00320741053784519	0.00370708570184316	0.000384689066972363	7.51780958943861e-05	0.000357728566386782	7.3530641107035e-05	0.00525516645385909	0.00284171191407185	7.45121725517658e-05	3.3158303279759e-05	0.0058377974083194	0.00335120648159443	166	166.71	3.12905477892667	167	2.4338877385388	157	178
195	"median"	"chr5"	"5q"	151600000	156699999	0.4047386	0.412181365338925	0.199339578138689	0.0518999672242829	0.198655222842395	0.0522687907542084	-0.0100234531920459	0.00440343650710428	0.000340013245105194	7.12281827683064e-05	0.000344093160536219	6.96045335517149e-05	0.00128088462681537	0.00368523771332744	6.76947606304519e-05	3.03301451849807e-05	-0.0017054438694316	0.00425084405719568	166	166.71	3.12905477892667	167	2.4338877385388	157	178
196	"median"	"chr5"	"5q"	156700000	161699999	0.4097388	0.417684459102564	0.21051229098661	0.0533905847989934	0.208010176769489	0.0537225077123259	-0.00413356605781224	0.00460411219975627	0.000361700413162599	7.3759568341892e-05	0.000346043486932335	7.28049297851749e-05	0.00310652252753434	0.00324776043829642	7.19805668867253e-05	3.19139510656219e-05	0.00151947809553238	0.00388851285997177	166	166.71	3.12905477892667	167	2.4338877385388	157	178
197	"median"	"chr5"	"5q"	161700000	166699999	0.3648106	0.375200373543798	0.185963157456031	0.0538245197138884	0.195027570748074	0.053758842693569	-0.00398013761839397	0.00396359740501687	0.00026040473238741	7.82085414365859e-05	0.000321914475664588	7.2715653861022e-05	-0.000428093222507883	0.00232451465224265	6.27642455630559e-05	3.14587526380005e-05	-0.00156844447778063	0.00270030569009628	166	166.71	3.12905477892667	167	2.4338877385388	157	178
198	"median"	"chr5"	"5q"	166700000	171699999	0.4240296	0.432619513059455	0.199605984116235	0.0514948933573983	0.193614862296975	0.0519634334866593	-0.0113509327471508	0.00484740095225255	0.000392567872396432	7.41586912787261e-05	0.000358673682273759	7.21032248779103e-05	0.00424246421084924	0.00366028142061549	6.91412013790111e-05	3.12598984876194e-05	0.000552522251872292	0.0043018131581639	166	166.71	3.12905477892667	167	2.4338877385388	157	178
199	"median"	"chr5"	"5q"	171700000	176699999	0.453867	0.463801198595865	0.214645753107292	0.052546829786524	0.202058744359244	0.0531765164672789	-0.00565853791332663	0.00363189340332021	0.000404307534370836	7.85520512313974e-05	0.000323577377404289	7.20858777451705e-05	0.00218216723484335	0.00129873353266969	6.53816385813677e-05	3.14202448138846e-05	-9.28386076713301e-05	0.00171515822087543	166	166.71	3.12905477892667	167	2.4338877385388	157	178
200	"median"	"chr6"	"6p"	100000	5099999	0.4353398	0.446253811579564	0.21376	0.0542477504672013	0.204132041933516	0.0549814991840227	0.000295030739692975	0.00406715468275142	0.000409930845964271	7.83967228116147e-05	0.000335605961441517	7.62870872024557e-05	0.00525398531023901	0.00173118186590904	6.75556045637748e-05	3.37914867229756e-05	0.00484529924872302	0.00237193973710234	166	166.71	3.12905477892667	167	2.4338877385388	157	178
201	"median"	"chr6"	"6p"	5100000	10099999	0.408976	0.418368694627108	0.212770862148456	0.0550066330167418	0.208972054294785	0.0555484951067185	0.00463082240330923	0.00322023305305421	0.000357623979985843	7.35348966277605e-05	0.00034305749897993	7.35642603837794e-05	0.00431023482637635	0.00141131720016707	7.16894303030671e-05	3.32683308267191e-05	0.00531726705031692	0.00214160560023709	166	166.71	3.12905477892667	167	2.4338877385388	157	178
202	"median"	"chr6"	"6p"	10100000	15099999	0.4188856	0.42743238331117	0.217588793810808	0.0555908159606714	0.211187192999008	0.0559191949461584	0.0132428892624159	0.00304399656710184	0.000372686420096298	7.21650782512402e-05	0.000335515679374944	7.08986306133605e-05	6.40985652067251e-06	0.00269461720431902	7.06866001261308e-05	3.25981987365964e-05	0.00424763967346099	0.00294933485730137	166	166.71	3.12905477892667	167	2.4338877385388	157	178
203	"median"	"chr6"	"6p"	15100000	20099999	0.4094156	0.417910358545428	0.213728856491514	0.055613449790953	0.21009270863299	0.0559494248971449	0.00907115177508347	0.00464690294383095	0.000365730960811451	7.63333594322093e-05	0.000351107152805178	7.52587479646195e-05	0.00585881454113335	0.00249303255559833	7.32650747039524e-05	3.42948083524062e-05	0.0086742252877977	0.00323539945021603	166	166.71	3.12905477892667	167	2.4338877385388	157	178
204	"median"	"chr6"	"6p"	20100000	25099999	0.3942436	0.402921432272416	0.206348024248202	0.0540905511166233	0.207130156320302	0.0544874748298851	0.00622114811711865	0.00517960233881348	0.000337033818530782	7.47648731418134e-05	0.000352217447028229	7.39778985294148e-05	0.00529210303412972	0.00193663231024829	7.29548548616947e-05	3.32644559345453e-05	0.00646099834304275	0.00318742764078965	166	166.71	3.12905477892667	167	2.4338877385388	157	178
205	"median"	"chr6"	"6p"	25100000	30099999	0.4098074	0.418156741601844	0.22211527174551	0.0577342566918487	0.218461205583897	0.0582391857864742	0.0214234931579845	0.00522525052063794	0.000229153236440355	4.91404031756073e-05	0.000246749902214318	5.02072051514929e-05	-0.029681782362011	0.00549536417368803	5.08933827565554e-05	2.35906303627261e-05	-0.0221959671385964	0.00552322079053464	166	166.71	3.12905477892667	167	2.4338877385388	157	178
206	"median"	"chr6"	"6p"	30100000	35099999	0.4700302	0.469541660676761	0.227244603327375	0.0550573758398482	0.206617050586945	0.055398963442126	0.0042264303109165	0.0073985557525078	0.00015264338589334	3.10750710674622e-05	0.000145213709009784	2.80075031856797e-05	-0.0593771007467109	0.00696320268918297	3.05495959718201e-05	1.22234451550771e-05	-0.0529926448415932	0.00779412821512862	166	166.71	3.12905477892667	167	2.4338877385388	157	178
207	"median"	"chr6"	"6p"	35100000	40099999	0.4432346	0.452177620771638	0.220328439910425	0.0558686925046919	0.210926230099036	0.0565339953864138	0.0111984432142512	0.00288651830901408	0.000428065222236027	8.40200020157367e-05	0.000365844856823165	7.95953876794751e-05	0.0107372432128616	0.00153272817585204	7.53242596521366e-05	3.66228836216666e-05	0.0130890778996791	0.00179906405689183	166	166.71	3.12905477892667	167	2.4338877385388	157	178
208	"median"	"chr6"	"6p"	40100000	45099999	0.4630884	0.472521547977271	0.22002214175335	0.0549740039361715	0.204849347124912	0.0556186127178452	0.00548966404554485	0.00290257692762092	0.000431428098196142	8.59202591828065e-05	0.000361200023088913	7.66594933004356e-05	0.00859819333268017	0.00176631266040386	7.32423367295865e-05	3.51853062203995e-05	0.0100668666221103	0.00218034784225665	166	166.71	3.12905477892667	167	2.4338877385388	157	178
209	"median"	"chr6"	"6p"	45100000	50099999	0.3791562	0.38899014501345	0.194475260705569	0.0547141604634628	0.198401831563998	0.0550345446706274	-0.0032704605439384	0.00392866134474048	0.00030141831520069	7.94011016857915e-05	0.000347695291014226	7.7230148200357e-05	0.00534620004654219	0.00192862535652529	6.87740295038902e-05	3.38243404838815e-05	0.00362799657178505	0.00243198907844375	166	166.71	3.12905477892667	167	2.4338877385388	157	178
210	"median"	"chr6"	"6p"	50100000	55099999	0.3859576	0.394660842628904	0.195123745081455	0.0531532205816078	0.197860877034791	0.0535659200207677	-0.00554220406446703	0.00278425556814027	0.000303668100038093	7.48542520629505e-05	0.000336923161797778	7.30642991387342e-05	0.00308568069893562	0.00128310399941565	6.6002825957825e-05	3.18243418902878e-05	0.0015825953924147	0.00165026969478677	166	166.71	3.12905477892667	167	2.4338877385388	157	178
211	"median"	"chr6"	"6q"	62700000	67699999	0.3533048	0.36658555790791	0.186927661223897	0.0558032124476994	0.196810644328954	0.0557669369563409	-0.0020275112322372	0.004310371618241	0.000238192494641066	8.05831752123257e-05	0.000298133405023492	7.67331801621293e-05	-0.00363607222505	0.00438964828573073	5.86758275386584e-05	3.20752610664284e-05	-0.00413642003401459	0.0045276974622978	166	166.71	3.12905477892667	167	2.4338877385388	157	178
212	"median"	"chr6"	"6q"	67700000	72699999	0.3652104	0.379605314373503	0.183471778487753	0.0533807034663634	0.192164879151695	0.0534741062569465	-0.00814037674548743	0.00291359830014741	0.000256221736482854	7.6118077334839e-05	0.000304233784546591	7.09467993513598e-05	-0.00361368471835457	0.00230908295360633	5.84630484412585e-05	3.01477070862962e-05	-0.00540034944752201	0.00248802921703843	166	166.71	3.12905477892667	167	2.4338877385388	157	178
213	"median"	"chr6"	"6q"	72700000	77699999	0.3774636	0.387771202930229	0.195658062768469	0.052643326796911	0.199830127165457	0.0531353970143877	-0.00570359951289172	0.00308410660649148	0.000289360330530079	7.54923332386418e-05	0.000324176172996045	7.34339758261993e-05	0.000728413492590288	0.00167072833820076	6.47801658738109e-05	3.15276934832333e-05	-0.00133964123920236	0.0018983087808092	166	166.71	3.12905477892667	167	2.4338877385388	157	178
214	"median"	"chr6"	"6q"	77700000	82699999	0.369403	0.379245241669153	0.198251748251748	0.0537580921423172	0.204568539751213	0.0537450683152534	-0.00495842256003645	0.00437814018310938	0.000259600169953409	7.43832931239931e-05	0.000315678157806475	6.87739143231511e-05	-0.00420543011187306	0.00172584014567511	6.45778197738235e-05	2.98122420633996e-05	-0.00532612040098527	0.0025475149925077	166	166.71	3.12905477892667	167	2.4338877385388	157	178
215	"median"	"chr6"	"6q"	82700000	87699999	0.3848948	0.394134564918062	0.197466030113845	0.0549055249274208	0.200804653043436	0.0551086571165569	-0.00263154752815624	0.00395773512866781	0.000307731506578369	7.6973885016583e-05	0.000328654592260019	7.38075150869939e-05	0.0019749191125047	0.00169077415503118	6.5995371369905e-05	3.25573078581429e-05	0.00105916509418435	0.00250528062996723	166	166.71	3.12905477892667	167	2.4338877385388	157	178
216	"median"	"chr6"	"6q"	87700000	92699999	0.3865266	0.395765339113707	0.201310464444016	0.0532671676653629	0.202765875784781	0.053710187709782	-0.00179754960697093	0.00357836714321732	0.000298917920561432	7.35468675269477e-05	0.000320865628035328	7.26221273166698e-05	-8.5269444821942e-05	0.00117860884835836	6.50606000778168e-05	3.15627661242441e-05	-0.000399411267359777	0.00197679124645892	166	166.71	3.12905477892667	167	2.4338877385388	157	178
217	"median"	"chr6"	"6q"	92700000	97799999	0.354892	0.366714395934585	0.179379274066281	0.0549505716014719	0.191248032958493	0.0545846451840334	-0.00689042167231888	0.0042025030988837	0.000260166460468796	8.56004956457719e-05	0.000317773943749553	7.96372394296486e-05	0.00161915969901235	0.00404579541133021	6.07736416675648e-05	3.32528684440199e-05	-0.000983952362006814	0.00421175971198887	166	166.71	3.12905477892667	167	2.4338877385388	157	178
218	"median"	"chr6"	"6q"	97800000	102799999	0.363658	0.37508942120808	0.192341130200787	0.0533826379940849	0.198891767410751	0.0537316535914661	-0.00711454105610822	0.00275898382880322	0.000265895588536936	8.03033184671672e-05	0.000327060184530562	7.68867476556653e-05	0.00151973331444229	0.00299774102245615	6.50495781509697e-05	3.23602886180679e-05	-0.00141146511978437	0.00284972993509872	166	166.71	3.12905477892667	167	2.4338877385388	157	178
219	"median"	"chr6"	"6q"	102800000	107799999	0.3879632	0.397217938276914	0.199315144973387	0.0531216364721449	0.200324470206991	0.0537937237208594	-0.00182907260397524	0.00378638618970733	0.000306472422861664	7.44531656660609e-05	0.000322275970020388	7.47086682983155e-05	0.00248024010849005	0.00169138701563002	6.45597629547783e-05	3.24950488125898e-05	0.00166413597643061	0.00251096456731973	166	166.71	3.12905477892667	167	2.4338877385388	157	178
220	"median"	"chr6"	"6q"	107800000	112799999	0.4065764	0.414778743102503	0.215837816949556	0.0566925961370299	0.212825708457105	0.0571987815700211	0.0155890212985571	0.00307304273815062	0.0003516668091383	7.5232007786583e-05	0.000336082563473128	7.57895241871352e-05	0.0045991863416654	0.00107741666821911	7.15270096712483e-05	3.50389297973514e-05	0.00904384589911648	0.00184034006302802	166	166.71	3.12905477892667	167	2.4338877385388	157	178
221	"median"	"chr6"	"6q"	112800000	117799999	0.3719238	0.38221398824612	0.197218911402463	0.0538922656101223	0.202566919350683	0.0541992552594867	-0.00269929578278133	0.00298955101817105	0.00028409507135113	7.78193764845865e-05	0.000329651845474834	7.44905904958375e-05	0.000652736762081629	0.00193698857329559	6.67765587961044e-05	3.21196984973926e-05	-0.00029177568518961	0.00222135068175799	166	166.71	3.12905477892667	167	2.4338877385388	157	178
222	"median"	"chr6"	"6q"	117800000	122799999	0.371097	0.381429152689353	0.194837172359015	0.0547634167927037	0.200445551914587	0.0548904919219532	-0.00480992180802014	0.00403823308727351	0.00028077566882527	8.06267352310872e-05	0.000329476220241017	7.76546580972524e-05	0.00245786703992574	0.00260431526999416	6.60420428089426e-05	3.3056961221936e-05	0.00127644427977433	0.00330040617385612	166	166.71	3.12905477892667	167	2.4338877385388	157	178
223	"median"	"chr6"	"6q"	122800000	127799999	0.3694204	0.379148376858527	0.18551999677146	0.0534093084573141	0.193708928889213	0.0536704204728637	-0.00771516472655941	0.00341480978855857	0.000264190608427609	7.69863399441066e-05	0.000322446598886784	7.26600032994214e-05	-0.000206064134283997	0.00211754592885132	6.2426148491735e-05	3.15839093255584e-05	-0.00243115424492797	0.00232404794096629	166	166.71	3.12905477892667	167	2.4338877385388	157	178
224	"median"	"chr6"	"6q"	127800000	132799999	0.3754358	0.385670211660032	0.199176006733708	0.05229532502326	0.204096893314217	0.0531431670682122	-0.00288843200044498	0.00518739553601181	0.000257310926832127	6.35431825868328e-05	0.000321750551092589	6.14017080859021e-05	-0.00945685445972788	0.0056357860357553	6.5483777741493e-05	2.7734587859098e-05	-0.00978465759317502	0.00608534888827827	166	166.71	3.12905477892667	167	2.4338877385388	157	178
